mon	feature	feature_val
glaceon	move	icebeam
glaceon	move	hiddenpowerground
glaceon	move	shadowball
glaceon	move	wish
glaceon	move	protect
glaceon	move	healbell
glaceon	move	helpinghand
porygon	move	triattack
porygon	move	icebeam
porygon	move	recover
porygon	move	toxic
porygon	move	thunderwave
porygon	move	discharge
porygon	move	trick
porygon2	move	triattack
porygon2	move	icebeam
porygon2	move	recover
porygon2	move	toxic
porygon2	move	thunderwave
porygon2	move	thunderbolt
porygon2	move	triattack
porygon2	move	icebeam
porygon2	move	discharge
porygon2	move	shadowball
porygon2	move	protect
porygon2	move	recover
porygonz	move	triattack
porygonz	move	darkpulse
porygonz	move	icebeam
porygonz	move	thunderbolt
porygonz	move	agility
porygonz	move	trick
porygonz	move	nastyplot
porygonz	move	protect
porygonz	move	triattack
porygonz	move	darkpulse
porygonz	move	hiddenpowerfighting
porygonz	move	agility
porygonz	move	trick
porygonz	move	nastyplot
omanyte	move	shellsmash
omanyte	move	surf
omanyte	move	icebeam
omanyte	move	earthpower
omanyte	move	hiddenpowerelectric
omanyte	move	spikes
omanyte	move	toxicspikes
omanyte	move	stealthrock
omanyte	move	hydropump
omastar	move	shellsmash
omastar	move	scald
omastar	move	icebeam
omastar	move	earthpower
omastar	move	spikes
omastar	move	stealthrock
omastar	move	hydropump
omastar	move	shellsmash
omastar	move	muddywater
omastar	move	icebeam
omastar	move	earthpower
omastar	move	hiddenpowerelectric
omastar	move	protect
omastar	move	hydropump
kabuto	move	aquajet
kabuto	move	rockslide
kabuto	move	rapidspin
kabuto	move	stealthrock
kabuto	move	honeclaws
kabuto	move	waterfall
kabuto	move	toxic
kabutops	move	aquajet
kabutops	move	stoneedge
kabutops	move	rapidspin
kabutops	move	swordsdance
kabutops	move	waterfall
kabutops	move	knockoff
kabutops	move	aquajet
kabutops	move	stoneedge
kabutops	move	protect
kabutops	move	rockslide
kabutops	move	swordsdance
kabutops	move	waterfall
kabutops	move	superpower
kabutops	move	knockoff
aerodactyl	move	stealthrock
aerodactyl	move	taunt
aerodactyl	move	stoneedge
aerodactyl	move	earthquake
aerodactyl	move	defog
aerodactyl	move	roost
aerodactyl	move	doubleedge
aerodactyl	move	wideguard
aerodactyl	move	taunt
aerodactyl	move	stoneedge
aerodactyl	move	rockslide
aerodactyl	move	earthquake
aerodactyl	move	aquatail
aerodactyl	move	protect
aerodactyl	move	icefang
aerodactyl	move	skydrop
aerodactyl	move	tailwind
aerodactylmega	move	aquatail
aerodactylmega	move	pursuit
aerodactylmega	move	honeclaws
aerodactylmega	move	stoneedge
aerodactylmega	move	firefang
aerodactylmega	move	aerialace
aerodactylmega	move	roost
aerodactylmega	move	wideguard
aerodactylmega	move	taunt
aerodactylmega	move	stoneedge
aerodactylmega	move	rockslide
aerodactylmega	move	earthquake
aerodactylmega	move	ironhead
aerodactylmega	move	aerialace
aerodactylmega	move	protect
aerodactylmega	move	icefang
aerodactylmega	move	skydrop
aerodactylmega	move	tailwind
munchlax	move	rest
munchlax	move	curse
munchlax	move	sleeptalk
munchlax	move	bodyslam
munchlax	move	earthquake
munchlax	move	return
munchlax	move	firepunch
munchlax	move	icepunch
munchlax	move	whirlwind
munchlax	move	toxic
snorlax	move	rest
snorlax	move	curse
snorlax	move	sleeptalk
snorlax	move	bodyslam
snorlax	move	earthquake
snorlax	move	return
snorlax	move	firepunch
snorlax	move	crunch
snorlax	move	pursuit
snorlax	move	whirlwind
snorlax	move	curse
snorlax	move	protect
snorlax	move	bodyslam
snorlax	move	earthquake
snorlax	move	return
snorlax	move	firepunch
snorlax	move	icepunch
snorlax	move	crunch
snorlax	move	selfdestruct
articuno	move	icebeam
articuno	move	roost
articuno	move	freezedry
articuno	move	toxic
articuno	move	substitute
articuno	move	hurricane
articuno	move	freezedry
articuno	move	roost
articuno	move	protect
articuno	move	substitute
articuno	move	hurricane
articuno	move	tailwind
zapdos	move	thunderbolt
zapdos	move	heatwave
zapdos	move	hiddenpowerice
zapdos	move	roost
zapdos	move	toxic
zapdos	move	uturn
zapdos	move	defog
zapdos	move	thunderbolt
zapdos	move	heatwave
zapdos	move	hiddenpowergrass
zapdos	move	hiddenpowerice
zapdos	move	tailwind
zapdos	move	protect
zapdos	move	discharge
moltres	move	fireblast
moltres	move	hiddenpowergrass
moltres	move	roost
moltres	move	substitute
moltres	move	toxic
moltres	move	willowisp
moltres	move	hurricane
moltres	move	fireblast
moltres	move	hiddenpowergrass
moltres	move	airslash
moltres	move	roost
moltres	move	substitute
moltres	move	protect
moltres	move	uturn
moltres	move	willowisp
moltres	move	hurricane
moltres	move	heatwave
moltres	move	tailwind
dratini	move	dragondance
dratini	move	outrage
dratini	move	waterfall
dratini	move	fireblast
dratini	move	extremespeed
dratini	move	dracometeor
dratini	move	substitute
dragonair	move	dragondance
dragonair	move	outrage
dragonair	move	waterfall
dragonair	move	fireblast
dragonair	move	extremespeed
dragonair	move	dracometeor
dragonair	move	substitute
dragonite	move	dragondance
dragonite	move	outrage
dragonite	move	firepunch
dragonite	move	extremespeed
dragonite	move	earthquake
dragonite	move	roost
dragonite	move	dragondance
dragonite	move	firepunch
dragonite	move	extremespeed
dragonite	move	dragonclaw
dragonite	move	earthquake
dragonite	move	roost
dragonite	move	substitute
dragonite	move	superpower
dragonite	move	dracometeor
dragonite	move	protect
dragonite	move	skydrop
mewtwo	move	psystrike
mewtwo	move	aurasphere
mewtwo	move	fireblast
mewtwo	move	icebeam
mewtwo	move	calmmind
mewtwo	move	recover
mewtwo	move	psystrike
mewtwo	move	aurasphere
mewtwo	move	fireblast
mewtwo	move	icebeam
mewtwo	move	calmmind
mewtwo	move	substitute
mewtwo	move	recover
mewtwo	move	thunderbolt
mewtwo	move	willowisp
mewtwo	move	taunt
mewtwo	move	protect
mewtwomegax	move	bulkup
mewtwomegax	move	drainpunch
mewtwomegax	move	earthquake
mewtwomegax	move	taunt
mewtwomegax	move	stoneedge
mewtwomegax	move	zenheadbutt
mewtwomegax	move	icebeam
mewtwomegay	move	psystrike
mewtwomegay	move	aurasphere
mewtwomegay	move	shadowball
mewtwomegay	move	fireblast
mewtwomegay	move	icebeam
mewtwomegay	move	calmmind
mewtwomegay	move	recover
mewtwomegay	move	willowisp
mewtwomegay	move	taunt
mew	move	defog
mew	move	roost
mew	move	willowisp
mew	move	knockoff
mew	move	taunt
mew	move	icebeam
mew	move	earthpower
mew	move	aurasphere
mew	move	stealthrock
mew	move	nastyplot
mew	move	psyshock
mew	move	batonpass
mew	move	taunt
mew	move	willowisp
mew	move	transform
mew	move	roost
mew	move	psyshock
mew	move	nastyplot
mew	move	aurasphere
mew	move	fireblast
mew	move	icebeam
mew	move	thunderbolt
mew	move	protect
mew	move	fakeout
mew	move	helpinghand
mew	move	tailwind
chikorita	move	reflect
chikorita	move	lightscreen
chikorita	move	aromatherapy
chikorita	move	grasswhistle
chikorita	move	leechseed
chikorita	move	toxic
chikorita	move	gigadrain
chikorita	move	synthesis
bayleef	move	reflect
bayleef	move	lightscreen
bayleef	move	aromatherapy
bayleef	move	grasswhistle
bayleef	move	leechseed
bayleef	move	toxic
bayleef	move	gigadrain
bayleef	move	synthesis
meganium	move	reflect
meganium	move	lightscreen
meganium	move	aromatherapy
meganium	move	leechseed
meganium	move	toxic
meganium	move	gigadrain
meganium	move	synthesis
meganium	move	dragontail
meganium	move	reflect
meganium	move	lightscreen
meganium	move	aromatherapy
meganium	move	leechseed
meganium	move	petalblizzard
meganium	move	gigadrain
meganium	move	synthesis
meganium	move	dragontail
meganium	move	healpulse
meganium	move	toxic
meganium	move	protect
cyndaquil	move	eruption
cyndaquil	move	fireblast
cyndaquil	move	flamethrower
cyndaquil	move	hiddenpowergrass
cyndaquil	move	hiddenpowerice
quilava	move	eruption
quilava	move	fireblast
quilava	move	flamethrower
quilava	move	hiddenpowergrass
quilava	move	hiddenpowerice
typhlosion	move	eruption
typhlosion	move	fireblast
typhlosion	move	hiddenpowergrass
typhlosion	move	extrasensory
typhlosion	move	focusblast
typhlosion	move	eruption
typhlosion	move	fireblast
typhlosion	move	hiddenpowergrass
typhlosion	move	extrasensory
typhlosion	move	focusblast
typhlosion	move	heatwave
typhlosion	move	protect
totodile	move	aquajet
totodile	move	waterfall
totodile	move	crunch
totodile	move	icepunch
totodile	move	superpower
totodile	move	dragondance
totodile	move	swordsdance
croconaw	move	aquajet
croconaw	move	waterfall
croconaw	move	crunch
croconaw	move	icepunch
croconaw	move	superpower
croconaw	move	dragondance
croconaw	move	swordsdance
feraligatr	move	aquajet
feraligatr	move	waterfall
feraligatr	move	crunch
feraligatr	move	icepunch
feraligatr	move	dragondance
feraligatr	move	swordsdance
feraligatr	move	earthquake
feraligatr	move	aquajet
feraligatr	move	waterfall
feraligatr	move	crunch
feraligatr	move	icepunch
feraligatr	move	dragondance
feraligatr	move	swordsdance
feraligatr	move	earthquake
feraligatr	move	protect
sentret	move	superfang
sentret	move	trick
sentret	move	toxic
sentret	move	uturn
sentret	move	knockoff
furret	move	uturn
furret	move	trick
furret	move	aquatail
furret	move	firepunch
furret	move	knockoff
furret	move	doubleedge
furret	move	uturn
furret	move	suckerpunch
furret	move	icepunch
furret	move	firepunch
furret	move	knockoff
furret	move	doubleedge
furret	move	superfang
furret	move	followme
furret	move	helpinghand
furret	move	protect
hoothoot	move	reflect
hoothoot	move	toxic
hoothoot	move	roost
hoothoot	move	whirlwind
hoothoot	move	nightshade
hoothoot	move	magiccoat
noctowl	move	roost
noctowl	move	whirlwind
noctowl	move	airslash
noctowl	move	nightshade
noctowl	move	toxic
noctowl	move	defog
noctowl	move	roost
noctowl	move	tailwind
noctowl	move	airslash
noctowl	move	hypervoice
noctowl	move	heatwave
noctowl	move	protect
noctowl	move	hypnosis
ledyba	move	roost
ledyba	move	agility
ledyba	move	lightscreen
ledyba	move	encore
ledyba	move	reflect
ledyba	move	knockoff
ledyba	move	swordsdance
ledyba	move	batonpass
ledyba	move	toxic
ledian	move	roost
ledian	move	lightscreen
ledian	move	encore
ledian	move	reflect
ledian	move	knockoff
ledian	move	toxic
ledian	move	uturn
ledian	move	protect
ledian	move	lightscreen
ledian	move	encore
ledian	move	reflect
ledian	move	knockoff
ledian	move	bugbuzz
ledian	move	uturn
ledian	move	tailwind
spinarak	move	agility
spinarak	move	toxic
spinarak	move	xscissor
spinarak	move	toxicspikes
spinarak	move	poisonjab
spinarak	move	batonpass
spinarak	move	stickyweb
ariados	move	megahorn
ariados	move	toxicspikes
ariados	move	poisonjab
ariados	move	suckerpunch
ariados	move	stickyweb
ariados	move	protect
ariados	move	megahorn
ariados	move	stringshot
ariados	move	poisonjab
ariados	move	stickyweb
ariados	move	ragepowder
chinchou	move	voltswitch
chinchou	move	thunderbolt
chinchou	move	hiddenpowergrass
chinchou	move	hydropump
chinchou	move	icebeam
chinchou	move	surf
chinchou	move	thunderwave
chinchou	move	scald
chinchou	move	discharge
chinchou	move	healbell
lanturn	move	voltswitch
lanturn	move	hiddenpowergrass
lanturn	move	hydropump
lanturn	move	icebeam
lanturn	move	thunderwave
lanturn	move	scald
lanturn	move	thunderbolt
lanturn	move	healbell
lanturn	move	toxic
lanturn	move	thunderbolt
lanturn	move	hiddenpowergrass
lanturn	move	hydropump
lanturn	move	icebeam
lanturn	move	thunderwave
lanturn	move	scald
lanturn	move	discharge
lanturn	move	protect
lanturn	move	surf
togepi	move	protect
togepi	move	fireblast
togepi	move	toxic
togepi	move	thunderwave
togepi	move	softboiled
togepi	move	dazzlinggleam
togetic	move	nastyplot
togetic	move	dazzlinggleam
togetic	move	fireblast
togetic	move	batonpass
togetic	move	roost
togetic	move	defog
togetic	move	toxic
togetic	move	thunderwave
togetic	move	healbell
togekiss	move	roost
togekiss	move	thunderwave
togekiss	move	nastyplot
togekiss	move	airslash
togekiss	move	aurasphere
togekiss	move	batonpass
togekiss	move	healbell
togekiss	move	defog
togekiss	move	roost
togekiss	move	thunderwave
togekiss	move	nastyplot
togekiss	move	airslash
togekiss	move	followme
togekiss	move	dazzlinggleam
togekiss	move	tailwind
togekiss	move	protect
natu	move	thunderwave
natu	move	roost
natu	move	toxic
natu	move	reflect
natu	move	lightscreen
natu	move	uturn
natu	move	wish
natu	move	psychic
natu	move	nightshade
xatu	move	thunderwave
xatu	move	toxic
xatu	move	roost
xatu	move	psychic
xatu	move	uturn
xatu	move	reflect
xatu	move	lightscreen
xatu	move	nightshade
xatu	move	heatwave
xatu	move	thunderwave
xatu	move	tailwind
xatu	move	roost
xatu	move	psychic
xatu	move	uturn
xatu	move	reflect
xatu	move	lightscreen
xatu	move	grassknot
xatu	move	heatwave
xatu	move	protect
mareep	move	reflect
mareep	move	lightscreen
mareep	move	thunderbolt
mareep	move	discharge
mareep	move	thunderwave
mareep	move	toxic
mareep	move	hiddenpowerice
mareep	move	cottonguard
mareep	move	powergem
flaaffy	move	reflect
flaaffy	move	lightscreen
flaaffy	move	thunderbolt
flaaffy	move	discharge
flaaffy	move	thunderwave
flaaffy	move	toxic
flaaffy	move	hiddenpowerice
flaaffy	move	cottonguard
flaaffy	move	powergem
ampharos	move	voltswitch
ampharos	move	reflect
ampharos	move	lightscreen
ampharos	move	focusblast
ampharos	move	thunderbolt
ampharos	move	toxic
ampharos	move	healbell
ampharos	move	hiddenpowerice
ampharos	move	focusblast
ampharos	move	hiddenpowerice
ampharos	move	hiddenpowergrass
ampharos	move	thunderbolt
ampharos	move	discharge
ampharos	move	dragonpulse
ampharos	move	protect
ampharosmega	move	voltswitch
ampharosmega	move	focusblast
ampharosmega	move	agility
ampharosmega	move	thunderbolt
ampharosmega	move	healbell
ampharosmega	move	dragonpulse
ampharosmega	move	focusblast
ampharosmega	move	hiddenpowerice
ampharosmega	move	hiddenpowergrass
ampharosmega	move	thunderbolt
ampharosmega	move	discharge
ampharosmega	move	dragonpulse
ampharosmega	move	protect
azurill	move	scald
azurill	move	return
azurill	move	bodyslam
azurill	move	encore
azurill	move	toxic
azurill	move	protect
azurill	move	knockoff
marill	move	waterfall
marill	move	knockoff
marill	move	encore
marill	move	toxic
marill	move	aquajet
marill	move	superpower
marill	move	icepunch
marill	move	protect
marill	move	playrough
marill	move	poweruppunch
azumarill	move	waterfall
azumarill	move	aquajet
azumarill	move	playrough
azumarill	move	superpower
azumarill	move	bellydrum
azumarill	move	knockoff
azumarill	move	waterfall
azumarill	move	aquajet
azumarill	move	playrough
azumarill	move	superpower
azumarill	move	bellydrum
azumarill	move	knockoff
azumarill	move	protect
bonsly	move	rockslide
bonsly	move	brickbreak
bonsly	move	doubleedge
bonsly	move	toxic
bonsly	move	stealthrock
bonsly	move	suckerpunch
bonsly	move	explosion
sudowoodo	move	stoneedge
sudowoodo	move	earthquake
sudowoodo	move	suckerpunch
sudowoodo	move	woodhammer
sudowoodo	move	toxic
sudowoodo	move	stealthrock
sudowoodo	move	stoneedge
sudowoodo	move	earthquake
sudowoodo	move	suckerpunch
sudowoodo	move	woodhammer
sudowoodo	move	explosion
sudowoodo	move	stealthrock
sudowoodo	move	rockslide
sudowoodo	move	helpinghand
sudowoodo	move	protect
hoppip	move	encore
hoppip	move	sleeppowder
hoppip	move	uturn
hoppip	move	toxic
hoppip	move	leechseed
hoppip	move	substitute
hoppip	move	protect
skiploom	move	encore
skiploom	move	sleeppowder
skiploom	move	uturn
skiploom	move	toxic
skiploom	move	leechseed
skiploom	move	substitute
skiploom	move	protect
jumpluff	move	swordsdance
jumpluff	move	sleeppowder
jumpluff	move	uturn
jumpluff	move	encore
jumpluff	move	toxic
jumpluff	move	acrobatics
jumpluff	move	leechseed
jumpluff	move	seedbomb
jumpluff	move	substitute
jumpluff	move	encore
jumpluff	move	sleeppowder
jumpluff	move	uturn
jumpluff	move	helpinghand
jumpluff	move	leechseed
jumpluff	move	gigadrain
jumpluff	move	ragepowder
jumpluff	move	protect
aipom	move	fakeout
aipom	move	return
aipom	move	brickbreak
aipom	move	seedbomb
aipom	move	knockoff
aipom	move	uturn
aipom	move	icepunch
aipom	move	irontail
ambipom	move	fakeout
ambipom	move	return
ambipom	move	knockoff
ambipom	move	uturn
ambipom	move	switcheroo
ambipom	move	seedbomb
ambipom	move	lowkick
ambipom	move	fakeout
ambipom	move	return
ambipom	move	knockoff
ambipom	move	uturn
ambipom	move	doublehit
ambipom	move	icepunch
ambipom	move	lowkick
ambipom	move	protect
sunkern	move	sunnyday
sunkern	move	gigadrain
sunkern	move	solarbeam
sunkern	move	hiddenpowerfire
sunkern	move	toxic
sunkern	move	earthpower
sunkern	move	leechseed
sunflora	move	sunnyday
sunflora	move	gigadrain
sunflora	move	solarbeam
sunflora	move	hiddenpowerfire
sunflora	move	earthpower
sunflora	move	sunnyday
sunflora	move	gigadrain
sunflora	move	solarbeam
sunflora	move	hiddenpowerfire
sunflora	move	hiddenpowerice
sunflora	move	earthpower
sunflora	move	protect
sunflora	move	encore
yanma	move	bugbuzz
yanma	move	airslash
yanma	move	hiddenpowerground
yanma	move	uturn
yanma	move	protect
yanma	move	gigadrain
yanma	move	ancientpower
yanmega	move	bugbuzz
yanmega	move	airslash
yanmega	move	ancientpower
yanmega	move	uturn
yanmega	move	protect
yanmega	move	gigadrain
wooper	move	recover
wooper	move	earthquake
wooper	move	scald
wooper	move	toxic
wooper	move	stockpile
wooper	move	yawn
wooper	move	protect
quagsire	move	recover
quagsire	move	earthquake
quagsire	move	scald
quagsire	move	toxic
quagsire	move	encore
quagsire	move	icebeam
quagsire	move	icywind
quagsire	move	earthquake
quagsire	move	waterfall
quagsire	move	scald
quagsire	move	rockslide
quagsire	move	curse
quagsire	move	yawn
quagsire	move	icepunch
quagsire	move	protect
murkrow	move	substitute
murkrow	move	suckerpunch
murkrow	move	bravebird
murkrow	move	heatwave
murkrow	move	roost
murkrow	move	darkpulse
murkrow	move	thunderwave
honchkrow	move	substitute
honchkrow	move	superpower
honchkrow	move	suckerpunch
honchkrow	move	bravebird
honchkrow	move	roost
honchkrow	move	heatwave
honchkrow	move	pursuit
honchkrow	move	substitute
honchkrow	move	superpower
honchkrow	move	suckerpunch
honchkrow	move	bravebird
honchkrow	move	roost
honchkrow	move	heatwave
honchkrow	move	protect
misdreavus	move	nastyplot
misdreavus	move	thunderbolt
misdreavus	move	dazzlinggleam
misdreavus	move	willowisp
misdreavus	move	shadowball
misdreavus	move	taunt
misdreavus	move	painsplit
mismagius	move	nastyplot
mismagius	move	substitute
mismagius	move	willowisp
mismagius	move	shadowball
mismagius	move	thunderbolt
mismagius	move	dazzlinggleam
mismagius	move	taunt
mismagius	move	painsplit
mismagius	move	destinybond
mismagius	move	nastyplot
mismagius	move	substitute
mismagius	move	willowisp
mismagius	move	shadowball
mismagius	move	thunderbolt
mismagius	move	dazzlinggleam
mismagius	move	taunt
mismagius	move	protect
unown	move	hiddenpowerpsychic
wynaut	move	destinybond
wynaut	move	counter
wynaut	move	mirrorcoat
wynaut	move	encore
wobbuffet	move	counter
wobbuffet	move	mirrorcoat
wobbuffet	move	encore
wobbuffet	move	destinybond
wobbuffet	move	safeguard
girafarig	move	psychic
girafarig	move	psyshock
girafarig	move	thunderbolt
girafarig	move	nastyplot
girafarig	move	batonpass
girafarig	move	substitute
girafarig	move	hypervoice
girafarig	move	psychic
girafarig	move	psyshock
girafarig	move	thunderbolt
girafarig	move	nastyplot
girafarig	move	protect
girafarig	move	agility
girafarig	move	hypervoice
pineco	move	rapidspin
pineco	move	toxicspikes
pineco	move	spikes
pineco	move	bugbite
pineco	move	stealthrock
forretress	move	rapidspin
forretress	move	toxic
forretress	move	spikes
forretress	move	voltswitch
forretress	move	stealthrock
forretress	move	gyroball
forretress	move	rockslide
forretress	move	drillrun
forretress	move	toxic
forretress	move	voltswitch
forretress	move	stealthrock
forretress	move	gyroball
forretress	move	protect
dunsparce	move	coil
dunsparce	move	rockslide
dunsparce	move	bite
dunsparce	move	headbutt
dunsparce	move	glare
dunsparce	move	bodyslam
dunsparce	move	roost
dunsparce	move	coil
dunsparce	move	rockslide
dunsparce	move	bite
dunsparce	move	headbutt
dunsparce	move	glare
dunsparce	move	bodyslam
dunsparce	move	protect
gligar	move	stealthrock
gligar	move	toxic
gligar	move	roost
gligar	move	defog
gligar	move	earthquake
gligar	move	uturn
gligar	move	knockoff
gliscor	move	roost
gliscor	move	substitute
gliscor	move	taunt
gliscor	move	earthquake
gliscor	move	protect
gliscor	move	toxic
gliscor	move	stealthrock
gliscor	move	knockoff
gliscor	move	tailwind
gliscor	move	substitute
gliscor	move	taunt
gliscor	move	earthquake
gliscor	move	protect
gliscor	move	stoneedge
gliscor	move	knockoff
snubbull	move	thunderwave
snubbull	move	firepunch
snubbull	move	crunch
snubbull	move	closecombat
snubbull	move	icepunch
snubbull	move	earthquake
snubbull	move	playrough
granbull	move	thunderwave
granbull	move	playrough
granbull	move	crunch
granbull	move	earthquake
granbull	move	healbell
granbull	move	thunderwave
granbull	move	playrough
granbull	move	crunch
granbull	move	earthquake
granbull	move	snarl
granbull	move	rockslide
granbull	move	protect
qwilfish	move	toxicspikes
qwilfish	move	waterfall
qwilfish	move	spikes
qwilfish	move	painsplit
qwilfish	move	thunderwave
qwilfish	move	taunt
qwilfish	move	destinybond
qwilfish	move	poisonjab
qwilfish	move	waterfall
qwilfish	move	swordsdance
qwilfish	move	protect
qwilfish	move	thunderwave
qwilfish	move	taunt
qwilfish	move	destinybond
shuckle	move	toxic
shuckle	move	encore
shuckle	move	stealthrock
shuckle	move	knockoff
shuckle	move	stickyweb
shuckle	move	infestation
shuckle	move	encore
shuckle	move	stealthrock
shuckle	move	knockoff
shuckle	move	stickyweb
shuckle	move	guardsplit
shuckle	move	powersplit
shuckle	move	toxic
shuckle	move	helpinghand
heracross	move	closecombat
heracross	move	megahorn
heracross	move	stoneedge
heracross	move	swordsdance
heracross	move	knockoff
heracross	move	earthquake
heracross	move	closecombat
heracross	move	megahorn
heracross	move	stoneedge
heracross	move	swordsdance
heracross	move	knockoff
heracross	move	earthquake
heracross	move	protect
heracrossmega	move	closecombat
heracrossmega	move	pinmissile
heracrossmega	move	rockblast
heracrossmega	move	swordsdance
heracrossmega	move	bulletseed
heracrossmega	move	substitute
heracrossmega	move	closecombat
heracrossmega	move	pinmissile
heracrossmega	move	rockblast
heracrossmega	move	swordsdance
heracrossmega	move	bulletseed
heracrossmega	move	knockoff
heracrossmega	move	earthquake
heracrossmega	move	protect
sneasel	move	iceshard
sneasel	move	iciclecrash
sneasel	move	lowkick
sneasel	move	pursuit
sneasel	move	swordsdance
sneasel	move	knockoff
weavile	move	iceshard
weavile	move	iciclecrash
weavile	move	knockoff
weavile	move	pursuit
weavile	move	swordsdance
weavile	move	lowkick
weavile	move	iceshard
weavile	move	iciclecrash
weavile	move	knockoff
weavile	move	fakeout
weavile	move	swordsdance
weavile	move	lowkick
weavile	move	taunt
weavile	move	protect
weavile	move	feint
teddiursa	move	swordsdance
teddiursa	move	protect
teddiursa	move	facade
teddiursa	move	closecombat
teddiursa	move	firepunch
teddiursa	move	crunch
teddiursa	move	playrough
teddiursa	move	gunkshot
ursaring	move	swordsdance
ursaring	move	facade
ursaring	move	closecombat
ursaring	move	crunch
ursaring	move	protect
ursaring	move	swordsdance
ursaring	move	facade
ursaring	move	closecombat
ursaring	move	earthquake
ursaring	move	crunch
ursaring	move	protect
slugma	move	stockpile
slugma	move	recover
slugma	move	lavaplume
slugma	move	willowisp
slugma	move	toxic
slugma	move	hiddenpowergrass
slugma	move	earthpower
slugma	move	memento
magcargo	move	recover
magcargo	move	lavaplume
magcargo	move	toxic
magcargo	move	hiddenpowergrass
magcargo	move	stealthrock
magcargo	move	fireblast
magcargo	move	earthpower
magcargo	move	shellsmash
magcargo	move	ancientpower
magcargo	move	protect
magcargo	move	heatwave
magcargo	move	willowisp
magcargo	move	shellsmash
magcargo	move	hiddenpowergrass
magcargo	move	ancientpower
magcargo	move	stealthrock
magcargo	move	fireblast
magcargo	move	earthpower
swinub	move	earthquake
swinub	move	iciclecrash
swinub	move	iceshard
swinub	move	superpower
swinub	move	endeavor
swinub	move	stealthrock
piloswine	move	earthquake
piloswine	move	iciclecrash
piloswine	move	iceshard
piloswine	move	superpower
piloswine	move	endeavor
piloswine	move	stealthrock
mamoswine	move	iceshard
mamoswine	move	earthquake
mamoswine	move	endeavor
mamoswine	move	iciclecrash
mamoswine	move	stealthrock
mamoswine	move	superpower
mamoswine	move	knockoff
mamoswine	move	iceshard
mamoswine	move	earthquake
mamoswine	move	rockslide
mamoswine	move	iciclecrash
mamoswine	move	protect
mamoswine	move	superpower
mamoswine	move	knockoff
corsola	move	recover
corsola	move	toxic
corsola	move	powergem
corsola	move	scald
corsola	move	stealthrock
corsola	move	protect
corsola	move	icywind
corsola	move	powergem
corsola	move	scald
corsola	move	stealthrock
corsola	move	earthpower
corsola	move	icebeam
remoraid	move	waterspout
remoraid	move	hydropump
remoraid	move	fireblast
remoraid	move	hiddenpowerground
remoraid	move	icebeam
remoraid	move	seedbomb
remoraid	move	rockblast
octillery	move	hydropump
octillery	move	fireblast
octillery	move	icebeam
octillery	move	energyball
octillery	move	rockblast
octillery	move	gunkshot
octillery	move	scald
octillery	move	hydropump
octillery	move	surf
octillery	move	fireblast
octillery	move	icebeam
octillery	move	energyball
octillery	move	chargebeam
octillery	move	protect
delibird	move	rapidspin
delibird	move	iceshard
delibird	move	icepunch
delibird	move	aerialace
delibird	move	spikes
delibird	move	destinybond
delibird	move	fakeout
delibird	move	iceshard
delibird	move	icepunch
delibird	move	aerialace
delibird	move	brickbreak
delibird	move	protect
mantyke	move	raindance
mantyke	move	hydropump
mantyke	move	scald
mantyke	move	airslash
mantyke	move	icebeam
mantyke	move	rest
mantyke	move	sleeptalk
mantyke	move	toxic
mantine	move	scald
mantine	move	airslash
mantine	move	roost
mantine	move	toxic
mantine	move	defog
mantine	move	raindance
mantine	move	scald
mantine	move	airslash
mantine	move	icebeam
mantine	move	tailwind
mantine	move	wideguard
mantine	move	helpinghand
mantine	move	protect
mantine	move	surf
skarmory	move	whirlwind
skarmory	move	bravebird
skarmory	move	roost
skarmory	move	spikes
skarmory	move	stealthrock
skarmory	move	defog
skarmory	move	skydrop
skarmory	move	bravebird
skarmory	move	tailwind
skarmory	move	taunt
skarmory	move	feint
skarmory	move	protect
skarmory	move	ironhead
houndour	move	pursuit
houndour	move	suckerpunch
houndour	move	fireblast
houndour	move	darkpulse
houndour	move	hiddenpowerfighting
houndour	move	nastyplot
houndoom	move	nastyplot
houndoom	move	darkpulse
houndoom	move	suckerpunch
houndoom	move	fireblast
houndoom	move	hiddenpowergrass
houndoom	move	nastyplot
houndoom	move	darkpulse
houndoom	move	suckerpunch
houndoom	move	heatwave
houndoom	move	hiddenpowerfighting
houndoom	move	protect
houndoommega	move	nastyplot
houndoommega	move	darkpulse
houndoommega	move	taunt
houndoommega	move	fireblast
houndoommega	move	hiddenpowergrass
houndoommega	move	nastyplot
houndoommega	move	darkpulse
houndoommega	move	taunt
houndoommega	move	heatwave
houndoommega	move	hiddenpowergrass
houndoommega	move	protect
phanpy	move	stealthrock
phanpy	move	earthquake
phanpy	move	iceshard
phanpy	move	headsmash
phanpy	move	knockoff
phanpy	move	seedbomb
phanpy	move	superpower
phanpy	move	playrough
donphan	move	stealthrock
donphan	move	rapidspin
donphan	move	iceshard
donphan	move	earthquake
donphan	move	knockoff
donphan	move	stoneedge
donphan	move	stealthrock
donphan	move	knockoff
donphan	move	iceshard
donphan	move	earthquake
donphan	move	rockslide
donphan	move	protect
stantler	move	doubleedge
stantler	move	megahorn
stantler	move	jumpkick
stantler	move	earthquake
stantler	move	suckerpunch
stantler	move	return
stantler	move	megahorn
stantler	move	jumpkick
stantler	move	earthquake
stantler	move	suckerpunch
stantler	move	protect
smeargle	move	spore
smeargle	move	spikes
